date,product_category,region,customer,sales_amount,cost,profit,margin
2025-02-23 19:19:52.800927,Clothing,North,Customer_028,214.68,141.58,73.11,34.05
2025-02-23 19:19:52.800927,Clothing,South,Customer_042,110.25,77.17,33.09,30.01
2025-02-23 19:19:52.800927,Food & Beverages,West,Customer_044,20.06,12.71,7.34,36.61
2025-02-23 19:19:52.800927,Clothing,Central,Customer_025,32.47,20.92,11.55,35.57
2025-02-24 19:19:52.800927,Home & Garden,Central,Customer_022,236.31,153.88,82.43,34.88
2025-02-24 19:19:52.800927,Clothing,East,Customer_030,78.76,54.85,23.91,30.36
2025-02-24 19:19:52.800927,Electronics,South,Customer_013,637.64,427.63,210.02,32.94
2025-02-24 19:19:52.800927,Sports & Outdoors,South,Customer_046,194.19,125.82,68.36,35.2
2025-02-24 19:19:52.800927,Food & Beverages,South,Customer_006,57.16,34.51,22.65,39.63
2025-02-24 19:19:52.800927,Electronics,Central,Customer_024,293.65,199.37,94.28,32.11
2025-02-24 19:19:52.800927,Food & Beverages,Central,Customer_009,63.48,43.3,20.18,31.78
2025-02-24 19:19:52.800927,Clothing,South,Customer_033,86.17,57.03,29.14,33.82
2025-02-24 19:19:52.800927,Sports & Outdoors,North,Customer_024,370.19,237.19,133.0,35.93
2025-02-25 19:19:52.800927,Clothing,East,Customer_028,227.22,150.24,76.98,33.88
2025-02-25 19:19:52.800927,Sports & Outdoors,East,Customer_038,175.75,120.07,55.67,31.68
2025-02-25 19:19:52.800927,Home & Garden,South,Customer_024,285.67,176.06,109.62,38.37
2025-02-25 19:19:52.800927,Clothing,South,Customer_019,208.38,135.41,72.97,35.02
2025-02-25 19:19:52.800927,Home & Garden,East,Customer_017,239.77,150.31,89.46,37.31
2025-02-25 19:19:52.800927,Clothing,North,Customer_036,59.27,36.17,23.1,38.98
2025-02-25 19:19:52.800927,Home & Garden,Central,Customer_036,288.91,183.78,105.13,36.39
2025-02-25 19:19:52.800927,Food & Beverages,South,Customer_037,105.79,70.68,35.11,33.19
2025-02-25 19:19:52.800927,Electronics,East,Customer_007,704.53,484.06,220.47,31.29
2025-02-25 19:19:52.800927,Electronics,West,Customer_016,761.88,515.3,246.57,32.36
2025-02-25 19:19:52.800927,Electronics,West,Customer_032,205.11,125.14,79.97,38.99
2025-02-25 19:19:52.800927,Home & Garden,Central,Customer_027,173.17,112.8,60.37,34.86
2025-02-25 19:19:52.800927,Clothing,East,Customer_024,216.09,132.82,83.27,38.53
2025-02-25 19:19:52.800927,Clothing,South,Customer_009,137.47,83.37,54.1,39.35
2025-02-25 19:19:52.800927,Sports & Outdoors,East,Customer_001,142.18,96.85,45.33,31.88
2025-02-25 19:19:52.800927,Food & Beverages,South,Customer_033,185.12,116.79,68.33,36.91
2025-02-25 19:19:52.800927,Electronics,North,Customer_046,10.0,6.82,3.18,31.83
2025-02-26 19:19:52.800927,Home & Garden,Central,Customer_012,123.93,74.9,49.03,39.56
2025-02-26 19:19:52.800927,Clothing,North,Customer_026,171.88,112.63,59.25,34.47
2025-02-26 19:19:52.800927,Electronics,West,Customer_011,267.26,161.95,105.31,39.4
2025-02-26 19:19:52.800927,Sports & Outdoors,West,Customer_021,307.22,210.27,96.95,31.56
2025-02-26 19:19:52.800927,Home & Garden,East,Customer_021,198.57,134.08,64.49,32.48
2025-02-26 19:19:52.800927,Home & Garden,South,Customer_003,170.19,112.06,58.13,34.16
2025-02-26 19:19:52.800927,Sports & Outdoors,West,Customer_008,250.3,153.05,97.25,38.85
2025-02-26 19:19:52.800927,Clothing,Central,Customer_013,213.64,141.17,72.46,33.92
2025-02-26 19:19:52.800927,Home & Garden,Central,Customer_012,235.15,163.8,71.35,30.34
2025-02-26 19:19:52.800927,Clothing,West,Customer_019,206.0,135.28,70.72,34.33
2025-02-26 19:19:52.800927,Sports & Outdoors,West,Customer_001,183.94,115.02,68.92,37.47
2025-02-26 19:19:52.800927,Clothing,North,Customer_012,229.67,142.88,86.79,37.79
2025-02-26 19:19:52.800927,Food & Beverages,East,Customer_014,65.66,45.96,19.7,30.0
2025-02-27 19:19:52.800927,Clothing,North,Customer_049,222.61,150.31,72.3,32.48
2025-02-27 19:19:52.800927,Sports & Outdoors,South,Customer_046,123.56,85.04,38.53,31.18
2025-02-27 19:19:52.800927,Sports & Outdoors,West,Customer_026,216.98,151.36,65.62,30.24
2025-02-27 19:19:52.800927,Electronics,South,Customer_026,422.36,264.47,157.89,37.38
2025-02-27 19:19:52.800927,Clothing,South,Customer_041,235.68,157.64,78.05,33.11
2025-02-27 19:19:52.800927,Clothing,West,Customer_002,152.25,91.87,60.38,39.66
2025-02-27 19:19:52.800927,Home & Garden,North,Customer_028,246.89,162.8,84.09,34.06
2025-02-27 19:19:52.800927,Sports & Outdoors,West,Customer_041,127.31,76.76,50.55,39.71
2025-02-27 19:19:52.800927,Sports & Outdoors,East,Customer_029,339.03,227.56,111.47,32.88
2025-02-27 19:19:52.800927,Home & Garden,North,Customer_008,126.36,78.46,47.9,37.91
2025-02-27 19:19:52.800927,Sports & Outdoors,South,Customer_003,175.21,114.35,60.87,34.74
2025-02-27 19:19:52.800927,Electronics,East,Customer_044,662.39,449.68,212.71,32.11
2025-02-27 19:19:52.800927,Food & Beverages,West,Customer_044,57.33,38.96,18.36,32.03
2025-02-27 19:19:52.800927,Electronics,South,Customer_017,884.46,576.61,307.85,34.81
2025-02-27 19:19:52.800927,Electronics,South,Customer_045,350.55,220.01,130.54,37.24
2025-02-27 19:19:52.800927,Electronics,North,Customer_026,629.04,432.58,196.46,31.23
2025-02-27 19:19:52.800927,Electronics,Central,Customer_026,428.39,289.75,138.65,32.36
2025-02-27 19:19:52.800927,Clothing,East,Customer_037,10.0,6.64,3.36,33.63
2025-02-28 19:19:52.800927,Home & Garden,South,Customer_027,227.04,145.96,81.08,35.71
2025-02-28 19:19:52.800927,Clothing,South,Customer_009,131.09,82.09,49.0,37.38
2025-02-28 19:19:52.800927,Home & Garden,East,Customer_025,160.19,100.22,59.97,37.44
2025-02-28 19:19:52.800927,Food & Beverages,Central,Customer_047,65.33,41.38,23.95,36.66
2025-02-28 19:19:52.800927,Electronics,North,Customer_020,404.38,281.94,122.43,30.28
2025-02-28 19:19:52.800927,Sports & Outdoors,North,Customer_049,277.57,175.65,101.92,36.72
2025-02-28 19:19:52.800927,Food & Beverages,South,Customer_042,85.61,57.79,27.82,32.49
2025-02-28 19:19:52.800927,Electronics,North,Customer_009,617.9,373.1,244.8,39.62
2025-02-28 19:19:52.800927,Electronics,North,Customer_041,566.89,375.94,190.95,33.68
2025-02-28 19:19:52.800927,Electronics,South,Customer_021,406.25,247.95,158.3,38.97
2025-02-28 19:19:52.800927,Sports & Outdoors,South,Customer_013,244.46,152.61,91.85,37.57
2025-02-28 19:19:52.800927,Sports & Outdoors,North,Customer_012,222.19,140.05,82.14,36.97
2025-02-28 19:19:52.800927,Electronics,West,Customer_004,642.62,416.44,226.19,35.2
2025-02-28 19:19:52.800927,Electronics,Central,Customer_045,335.2,227.71,107.49,32.07
2025-02-28 19:19:52.800927,Home & Garden,Central,Customer_020,116.4,74.59,41.81,35.92
2025-02-28 19:19:52.800927,Electronics,East,Customer_001,681.46,458.71,222.75,32.69
2025-02-28 19:19:52.800927,Sports & Outdoors,Central,Customer_017,19.34,13.23,6.11,31.61
2025-02-28 19:19:52.800927,Electronics,Central,Customer_008,320.28,219.48,100.8,31.47
2025-02-28 19:19:52.800927,Electronics,West,Customer_023,680.25,460.68,219.57,32.28
2025-02-28 19:19:52.800927,Electronics,South,Customer_015,232.09,160.91,71.18,30.67
2025-03-01 19:19:52.800927,Sports & Outdoors,East,Customer_036,183.09,117.44,65.66,35.86
2025-03-01 19:19:52.800927,Sports & Outdoors,Central,Customer_017,149.56,99.65,49.91,33.37
2025-03-01 19:19:52.800927,Clothing,Central,Customer_004,40.33,25.61,14.72,36.5
2025-03-01 19:19:52.800927,Clothing,South,Customer_004,92.6,63.37,29.23,31.57
2025-03-01 19:19:52.800927,Electronics,South,Customer_025,347.02,219.28,127.74,36.81
2025-03-01 19:19:52.800927,Clothing,East,Customer_049,116.32,74.8,41.52,35.7
2025-03-01 19:19:52.800927,Food & Beverages,West,Customer_049,143.97,100.16,43.81,30.43
2025-03-01 19:19:52.800927,Electronics,North,Customer_003,561.18,356.54,204.64,36.47
2025-03-01 19:19:52.800927,Electronics,West,Customer_007,743.1,509.39,233.71,31.45
2025-03-01 19:19:52.800927,Clothing,West,Customer_031,26.96,17.58,9.38,34.79
2025-03-01 19:19:52.800927,Electronics,South,Customer_017,654.72,398.33,256.39,39.16
2025-03-01 19:19:52.800927,Electronics,West,Customer_021,170.3,113.77,56.54,33.2
2025-03-01 19:19:52.800927,Clothing,East,Customer_013,35.58,21.97,13.61,38.25
2025-03-01 19:19:52.800927,Home & Garden,Central,Customer_045,471.36,311.09,160.28,34.0
2025-03-01 19:19:52.800927,Electronics,North,Customer_038,146.48,97.74,48.74,33.28
2025-03-01 19:19:52.800927,Sports & Outdoors,East,Customer_017,117.91,72.05,45.86,38.89
2025-03-01 19:19:52.800927,Sports & Outdoors,East,Customer_005,280.66,188.47,92.19,32.85
2025-03-01 19:19:52.800927,Home & Garden,South,Customer_013,110.45,75.88,34.58,31.31
2025-03-01 19:19:52.800927,Food & Beverages,North,Customer_040,68.45,47.44,21.01,30.69
2025-03-01 19:19:52.800927,Clothing,North,Customer_036,147.13,97.48,49.65,33.75
2025-03-02 19:19:52.800927,Clothing,North,Customer_009,108.53,65.96,42.57,39.22
2025-03-02 19:19:52.800927,Clothing,Central,Customer_009,74.11,44.71,29.39,39.66
2025-03-02 19:19:52.800927,Food & Beverages,South,Customer_014,96.29,65.46,30.83,32.02
2025-03-02 19:19:52.800927,Food & Beverages,North,Customer_010,73.89,51.02,22.87,30.95
2025-03-02 19:19:52.800927,Home & Garden,Central,Customer_022,255.49,162.16,93.33,36.53
2025-03-02 19:19:52.800927,Food & Beverages,South,Customer_033,109.64,67.09,42.55,38.81
2025-03-02 19:19:52.800927,Food & Beverages,North,Customer_006,149.02,94.95,54.07,36.28
2025-03-02 19:19:52.800927,Food & Beverages,East,Customer_037,52.3,33.02,19.27,36.85
2025-03-02 19:19:52.800927,Home & Garden,South,Customer_041,280.18,176.58,103.6,36.98
2025-03-02 19:19:52.800927,Clothing,West,Customer_013,148.49,96.65,51.83,34.91
2025-03-02 19:19:52.800927,Food & Beverages,North,Customer_036,68.98,41.68,27.3,39.58
2025-03-02 19:19:52.800927,Food & Beverages,East,Customer_045,174.73,107.24,67.49,38.63
2025-03-03 19:19:52.800927,Clothing,Central,Customer_035,89.93,54.65,35.28,39.23
2025-03-03 19:19:52.800927,Clothing,West,Customer_010,172.67,108.69,63.97,37.05
2025-03-03 19:19:52.800927,Home & Garden,West,Customer_007,293.1,183.06,110.04,37.54
2025-03-03 19:19:52.800927,Clothing,East,Customer_017,148.9,93.18,55.71,37.42
2025-03-03 19:19:52.800927,Food & Beverages,South,Customer_018,134.13,88.68,45.45,33.89
2025-03-03 19:19:52.800927,Electronics,East,Customer_042,983.86,617.07,366.79,37.28
2025-03-03 19:19:52.800927,Home & Garden,Central,Customer_023,130.45,80.34,50.11,38.41
2025-03-03 19:19:52.800927,Clothing,Central,Customer_037,231.44,159.81,71.63,30.95
2025-03-03 19:19:52.800927,Sports & Outdoors,Central,Customer_045,154.46,101.28,53.19,34.43
2025-03-03 19:19:52.800927,Clothing,West,Customer_025,275.83,172.39,103.44,37.5
2025-03-03 19:19:52.800927,Home & Garden,North,Customer_037,186.15,111.87,74.29,39.91
2025-03-03 19:19:52.800927,Clothing,North,Customer_047,20.51,14.28,6.24,30.4
2025-03-04 19:19:52.800927,Food & Beverages,Central,Customer_028,94.05,65.47,28.58,30.39
2025-03-04 19:19:52.800927,Clothing,North,Customer_011,257.44,173.45,84.0,32.63
2025-03-04 19:19:52.800927,Home & Garden,West,Customer_032,173.78,108.15,65.63,37.77
2025-03-04 19:19:52.800927,Sports & Outdoors,East,Customer_028,142.09,94.71,47.38,33.34
2025-03-04 19:19:52.800927,Food & Beverages,Central,Customer_003,68.33,43.24,25.1,36.73
2025-03-04 19:19:52.800927,Clothing,East,Customer_009,225.17,146.17,79.0,35.08
2025-03-04 19:19:52.800927,Home & Garden,South,Customer_026,264.15,180.54,83.61,31.65
2025-03-04 19:19:52.800927,Food & Beverages,East,Customer_019,65.43,40.48,24.95,38.13
2025-03-04 19:19:52.800927,Home & Garden,Central,Customer_012,297.64,181.57,116.07,39.0
2025-03-04 19:19:52.800927,Sports & Outdoors,West,Customer_011,241.73,148.62,93.11,38.52
2025-03-04 19:19:52.800927,Sports & Outdoors,North,Customer_029,133.23,86.06,47.17,35.41
2025-03-04 19:19:52.800927,Sports & Outdoors,West,Customer_019,10.0,6.79,3.21,32.11
2025-03-04 19:19:52.800927,Clothing,South,Customer_026,127.05,76.48,50.57,39.8
2025-03-05 19:19:52.800927,Clothing,North,Customer_037,139.95,91.35,48.6,34.73
2025-03-05 19:19:52.800927,Electronics,Central,Customer_001,743.96,481.58,262.38,35.27
2025-03-05 19:19:52.800927,Food & Beverages,South,Customer_047,110.15,70.3,39.84,36.17
2025-03-05 19:19:52.800927,Clothing,East,Customer_033,276.66,183.86,92.8,33.54
2025-03-05 19:19:52.800927,Food & Beverages,West,Customer_043,32.94,20.24,12.7,38.54
2025-03-05 19:19:52.800927,Food & Beverages,East,Customer_021,212.7,128.47,84.23,39.6
2025-03-06 19:19:52.800927,Electronics,East,Customer_030,344.67,215.34,129.33,37.52
2025-03-06 19:19:52.800927,Electronics,South,Customer_044,568.26,349.23,219.03,38.54
2025-03-06 19:19:52.800927,Sports & Outdoors,South,Customer_012,317.24,217.78,99.46,31.35
2025-03-06 19:19:52.800927,Sports & Outdoors,West,Customer_009,37.03,23.17,13.86,37.43
2025-03-06 19:19:52.800927,Sports & Outdoors,East,Customer_001,84.29,57.2,27.09,32.14
2025-03-06 19:19:52.800927,Electronics,West,Customer_044,622.47,419.06,203.42,32.68
2025-03-06 19:19:52.800927,Electronics,North,Customer_010,398.07,251.28,146.79,36.88
2025-03-06 19:19:52.800927,Sports & Outdoors,South,Customer_048,237.99,146.77,91.22,38.33
2025-03-06 19:19:52.800927,Electronics,North,Customer_037,571.56,354.34,217.22,38.01
2025-03-06 19:19:52.800927,Food & Beverages,West,Customer_030,126.48,80.67,45.81,36.22
2025-03-06 19:19:52.800927,Sports & Outdoors,Central,Customer_008,251.45,168.65,82.8,32.93
2025-03-06 19:19:52.800927,Home & Garden,North,Customer_026,330.8,199.64,131.16,39.65
2025-03-06 19:19:52.800927,Home & Garden,East,Customer_047,207.21,139.28,67.94,32.79
2025-03-06 19:19:52.800927,Home & Garden,North,Customer_023,280.78,195.69,85.09,30.31
2025-03-06 19:19:52.800927,Home & Garden,East,Customer_009,388.76,240.14,148.62,38.23
2025-03-06 19:19:52.800927,Electronics,South,Customer_038,190.63,128.97,61.66,32.34
2025-03-06 19:19:52.800927,Electronics,Central,Customer_006,297.59,179.37,118.22,39.73
2025-03-06 19:19:52.800927,Home & Garden,Central,Customer_045,284.32,186.02,98.31,34.58
2025-03-06 19:19:52.800927,Electronics,East,Customer_010,955.68,651.57,304.11,31.82
2025-03-07 19:19:52.800927,Electronics,West,Customer_019,1043.21,665.44,377.77,36.21
2025-03-07 19:19:52.800927,Sports & Outdoors,North,Customer_026,180.79,113.6,67.19,37.17
2025-03-07 19:19:52.800927,Home & Garden,North,Customer_024,116.13,79.17,36.97,31.83
2025-03-07 19:19:52.800927,Clothing,North,Customer_037,101.21,69.66,31.55,31.17
2025-03-07 19:19:52.800927,Electronics,West,Customer_038,574.95,387.49,187.46,32.6
2025-03-07 19:19:52.800927,Electronics,Central,Customer_025,952.74,581.8,370.94,38.93
2025-03-07 19:19:52.800927,Electronics,East,Customer_013,394.05,236.43,157.62,40.0
2025-03-07 19:19:52.800927,Home & Garden,East,Customer_017,153.5,103.81,49.69,32.37
2025-03-07 19:19:52.800927,Food & Beverages,South,Customer_002,73.69,49.23,24.46,33.2
2025-03-07 19:19:52.800927,Food & Beverages,Central,Customer_003,91.53,54.97,36.56,39.95
2025-03-07 19:19:52.800927,Food & Beverages,Central,Customer_013,119.83,76.5,43.33,36.16
2025-03-07 19:19:52.800927,Food & Beverages,East,Customer_003,58.23,38.95,19.28,33.11
2025-03-07 19:19:52.800927,Electronics,North,Customer_020,1009.58,698.07,311.51,30.86
2025-03-07 19:19:52.800927,Home & Garden,North,Customer_034,26.49,16.23,10.27,38.75
2025-03-07 19:19:52.800927,Home & Garden,South,Customer_034,174.21,112.82,61.39,35.24
2025-03-07 19:19:52.800927,Sports & Outdoors,North,Customer_008,132.18,81.58,50.6,38.28
2025-03-08 19:19:52.800927,Home & Garden,North,Customer_021,169.15,107.08,62.08,36.7
2025-03-08 19:19:52.800927,Sports & Outdoors,East,Customer_047,200.65,135.5,65.15,32.47
2025-03-08 19:19:52.800927,Food & Beverages,Central,Customer_044,44.64,27.68,16.96,38.0
2025-03-08 19:19:52.800927,Electronics,East,Customer_019,469.07,311.13,157.94,33.67
2025-03-08 19:19:52.800927,Electronics,North,Customer_044,444.13,267.17,176.97,39.85
2025-03-08 19:19:52.800927,Clothing,West,Customer_038,10.0,6.53,3.47,34.72
2025-03-08 19:19:52.800927,Sports & Outdoors,South,Customer_023,217.61,143.5,74.11,34.06
2025-03-08 19:19:52.800927,Sports & Outdoors,North,Customer_039,248.06,152.36,95.7,38.58
2025-03-08 19:19:52.800927,Electronics,North,Customer_035,836.21,548.02,288.2,34.46
2025-03-08 19:19:52.800927,Home & Garden,South,Customer_009,189.27,120.86,68.41,36.14
2025-03-08 19:19:52.800927,Food & Beverages,South,Customer_021,50.65,34.6,16.05,31.69
2025-03-08 19:19:52.800927,Electronics,West,Customer_015,586.02,396.86,189.16,32.28
2025-03-08 19:19:52.800927,Home & Garden,North,Customer_015,203.72,126.38,77.34,37.96
2025-03-08 19:19:52.800927,Electronics,East,Customer_013,146.94,92.24,54.69,37.22
2025-03-09 19:19:52.800927,Clothing,West,Customer_028,87.68,60.65,27.03,30.83
2025-03-09 19:19:52.800927,Home & Garden,East,Customer_042,278.15,172.93,105.22,37.83
2025-03-09 19:19:52.800927,Electronics,North,Customer_016,839.65,515.66,323.99,38.59
2025-03-09 19:19:52.800927,Sports & Outdoors,West,Customer_038,133.42,83.99,49.43,37.05
2025-03-09 19:19:52.800927,Sports & Outdoors,East,Customer_040,236.95,161.12,75.83,32.0
2025-03-09 19:19:52.800927,Clothing,South,Customer_048,203.2,137.87,65.33,32.15
2025-03-09 19:19:52.800927,Sports & Outdoors,South,Customer_050,266.01,184.85,81.16,30.51
2025-03-09 19:19:52.800927,Clothing,North,Customer_039,228.28,149.79,78.48,34.38
2025-03-09 19:19:52.800927,Sports & Outdoors,East,Customer_005,216.31,132.14,84.17,38.91
2025-03-09 19:19:52.800927,Sports & Outdoors,North,Customer_036,155.39,96.21,59.17,38.08
2025-03-09 19:19:52.800927,Sports & Outdoors,Central,Customer_004,293.41,184.23,109.18,37.21
2025-03-09 19:19:52.800927,Sports & Outdoors,West,Customer_022,158.44,103.39,55.05,34.75
2025-03-09 19:19:52.800927,Sports & Outdoors,West,Customer_042,90.06,56.58,33.48,37.18
2025-03-09 19:19:52.800927,Sports & Outdoors,South,Customer_039,103.65,65.23,38.42,37.07
2025-03-10 19:19:52.800927,Home & Garden,West,Customer_040,182.74,114.36,68.39,37.42
2025-03-10 19:19:52.800927,Home & Garden,West,Customer_021,187.59,118.96,68.63,36.59
2025-03-10 19:19:52.800927,Home & Garden,East,Customer_025,53.39,33.82,19.57,36.65
2025-03-10 19:19:52.800927,Food & Beverages,South,Customer_043,81.18,50.26,30.92,38.09
2025-03-10 19:19:52.800927,Electronics,North,Customer_017,454.88,278.1,176.77,38.86
2025-03-10 19:19:52.800927,Sports & Outdoors,South,Customer_026,247.91,164.32,83.6,33.72
2025-03-10 19:19:52.800927,Sports & Outdoors,East,Customer_013,305.32,208.62,96.7,31.67
2025-03-10 19:19:52.800927,Sports & Outdoors,West,Customer_012,92.16,55.49,36.68,39.8
2025-03-10 19:19:52.800927,Food & Beverages,Central,Customer_037,77.41,54.12,23.3,30.09
2025-03-10 19:19:52.800927,Sports & Outdoors,West,Customer_048,222.5,138.74,83.76,37.64
2025-03-10 19:19:52.800927,Food & Beverages,East,Customer_036,43.4,27.41,15.99,36.85
2025-03-10 19:19:52.800927,Home & Garden,South,Customer_001,151.58,98.45,53.14,35.06
2025-03-10 19:19:52.800927,Food & Beverages,Central,Customer_014,63.47,42.1,21.37,33.67
2025-03-10 19:19:52.800927,Electronics,South,Customer_043,731.02,440.98,290.05,39.68
2025-03-10 19:19:52.800927,Clothing,East,Customer_044,131.9,89.93,41.97,31.82
2025-03-10 19:19:52.800927,Sports & Outdoors,South,Customer_049,240.84,162.64,78.2,32.47
2025-03-10 19:19:52.800927,Sports & Outdoors,West,Customer_024,98.26,68.08,30.19,30.72
2025-03-10 19:19:52.800927,Sports & Outdoors,East,Customer_030,76.31,49.71,26.61,34.87
2025-03-10 19:19:52.800927,Food & Beverages,Central,Customer_015,77.12,46.59,30.53,39.59
2025-03-10 19:19:52.800927,Food & Beverages,West,Customer_024,79.83,47.95,31.88,39.94
2025-03-10 19:19:52.800927,Sports & Outdoors,Central,Customer_009,147.92,100.08,47.83,32.34
